Number of Processes,Memory Used (MB),Time Elapsed (ms)
5142,13136.3515625,13905061.19608879
5143,13114.0234375,13908615.081071854
5144,13117.578125,13912054.713964462
5145,13123.515625,13915334.817647934
5146,13101.12109375,13919403.45621109
5147,13099.6796875,13922969.598054886
5148,13102.1953125,13926034.546375275
5149,13104.99609375,13930042.461633682
5150,13136.2578125,13933583.951711655
5151,13168.05859375,13937105.258226395
5152,13136.40234375,13940537.830114365
5153,13151.765625,13944350.944757462
5154,13151.37890625,13947905.344486237
5155,13151.91796875,13951523.007154465
5156,13148.375,13955046.382188797
5157,13151.30078125,13958637.644529343
5158,13164.61328125,13962227.835178375
5159,13156.703125,13965732.236146927
5160,13164.21875,13968701.32112503
5161,13165.4453125,13971245.640993118
5162,13161.1484375,13973886.934995651
5163,13182.6953125,13976450.49905777
5164,13168.13671875,13980006.271600723
5165,13157.91796875,13983557.365179062
5166,13158.3125,13987174.181938171
5167,13164.296875,13990748.69298935
5168,13153.65625,13994293.390989304
5169,13164.4765625,13997769.20223236
5170,13164.23828125,14001303.215742111
5171,13172.7421875,14003949.043750763
5172,13169.0859375,14006725.371599197
5173,13164.84765625,14010279.28519249
5174,13187.41796875,14013937.319993973
5175,13226.7421875,14017626.235246658
5176,13198.12109375,14021375.324249268
5177,13193.58984375,14024444.373846054
5178,13187.16796875,14027003.056764603
5179,13183.37890625,14030253.23677063
5180,13178.21484375,14033811.10572815
5181,13193.35546875,14037389.602422714
5182,13181.35546875,14040462.850093842
5183,13182.99609375,14042980.397701263
5184,13188.16796875,14046489.579439163
5185,13165.10546875,14049818.227767944
5186,13187.57421875,14053576.260089874
5187,13173.56640625,14057082.520008087
5188,13199.75,14059601.313591003
5189,13178.9921875,14062686.92946434
5190,13186.12109375,14066209.221363068
5191,13150.78515625,14068826.402664185
5192,13171.76953125,14071486.545801163
5193,13180.640625,14075112.012147903
5194,13193.390625,14078636.301279068
5195,13184.8359375,14082093.500375748
5196,13173.0703125,14085793.336868286
5197,13196.01171875,14089406.66437149
5198,13182.84765625,14093006.694793701
5199,13185.94140625,14095944.132089615
5200,13196.9296875,14098462.294101715
5201,13173.26953125,14101989.754676819
5202,13192.34375,14105623.932123184
5203,13178.8359375,14109153.01990509
5204,13193.21484375,14112759.482860565
5205,13178.7734375,14116483.506917953
5206,13179.93359375,14119104.55083847
5207,13194.76953125,14121627.666950226
5208,13175.06640625,14125278.338193893
5209,13173.1875,14128832.348108292
5210,13179.62109375,14132458.280324936
5211,13196.3046875,14135975.831270218
5212,13213.2421875,14139340.639591217
5213,13213.24609375,14143252.06041336
5214,13210.640625,14146785.816907883
5215,13208.52734375,14150268.536806107
5216,13214.93359375,14153962.501525879
5217,13168.734375,14156703.523635864
5218,13166.890625,14160090.592384338
5219,13158.16796875,14163821.309804916
5220,13154.0,14167336.315631866
5221,13158.0625,14170653.047084808
5222,13163.02734375,14174654.157161713
5223,13136.828125,14177432.420253754
5224,13139.90625,14180012.43853569
5225,13155.85546875,14183451.818466187
5226,13136.32421875,14187023.01621437
5227,13143.328125,14190657.432317734
5228,13155.8984375,14194233.33120346
5229,13148.3203125,14197980.314016342
5230,13158.11328125,14201794.889450073
5231,13136.42578125,14204339.484214783
5232,13151.26953125,14206993.332147598
5233,13144.98046875,14210543.093442917
5234,13165.97265625,14214272.510766983
5235,13175.15234375,14217135.519742966
5236,13162.98046875,14219727.346420288
5237,13148.734375,14223284.108400345
5238,13146.3359375,14225890.986442566
5239,13154.2421875,14228683.901309967
5240,13158.21484375,14232261.224985123
5241,13159.484375,14235863.248825073
5242,13135.94921875,14239106.348514557
5243,13155.37890625,14241968.94979477
5244,13139.7109375,14244612.682580948
5245,13137.65625,14247166.766166687
5246,13153.03125,14250431.349992752
5247,13154.41015625,14254117.777824402
5248,13150.88671875,14257762.242794037
5249,13166.28125,14261474.388599396
5250,13162.74609375,14265002.56228447
5251,13158.80859375,14268682.126045227
5252,13166.5703125,14272219.331264496
5253,13164.72265625,14275463.07682991
5254,13153.07421875,14278143.535137177
5255,13140.59765625,14281801.225662231
5256,13156.68359375,14285454.172849655
5257,13161.59375,14289060.566663742
5258,13170.51171875,14292630.162715912
5259,13181.44921875,14295868.744134903
5260,13191.1953125,14299988.748073578
5261,13182.79296875,14303659.846544266
5262,13174.96875,14307232.233762741
5263,13159.81640625,14310851.236820221
5264,13165.87109375,14314132.348537445
5265,13179.21484375,14318010.614395142
5266,13188.83984375,14321742.448091507
5267,13153.48828125,14325085.304737091
5268,13164.796875,14329041.465520859
5269,13168.50390625,14332117.076158524
5270,13189.609375,14335719.55037117
5271,13180.2265625,14338238.311767578
5272,13183.0546875,14341522.426843643
5273,13167.140625,14345111.982822418
5274,13180.7109375,14348810.920476913
5275,13179.4375,14352020.936727524
5276,13178.44921875,14354629.361152649
5277,13184.83984375,14358220.57890892
5278,13179.55859375,14361636.640310287
5279,13195.8203125,14365568.441390991
5280,13204.08984375,14369222.854614258
5281,13201.9453125,14372893.383026123
5282,13201.2890625,14376302.393198013
5283,13209.19140625,14379285.370349884
5284,13216.76953125,14381814.836978912
5285,13215.75390625,14384771.29483223
5286,13220.18359375,14387554.247140884
5287,13114.71875,14391179.472923279
5288,13091.98046875,14394746.277093887
5289,13120.45703125,14397741.405010223
5290,13103.8359375,14400440.477848053
5291,13130.3203125,14403335.099220276
5292,13099.3359375,14406003.91626358
5293,13110.48828125,14408522.492647171
5294,13111.390625,14412126.284599304
5295,13111.34375,14415759.209394455
5296,13109.2734375,14419497.22647667
5297,13117.10546875,14422322.340726852
5298,13118.578125,14425016.8364048
5299,13126.12109375,14428721.452713013
5300,13121.09765625,14431459.269046783
5301,13131.25390625,14434007.590532303
5302,13138.28125,14437937.94798851
5303,13125.3359375,14440567.316532135
5304,13124.01171875,14443334.571361542
5305,13103.5390625,14447190.072536469
5306,13112.40234375,14450855.616569519
5307,13127.30859375,14454728.574752808
5308,13133.21875,14458408.766746521
5309,13115.12109375,14462075.679779053
5310,13129.84765625,14465820.277690887
5311,13125.16796875,14468338.690757751
5312,13133.80078125,14471358.331680298
5313,13142.78515625,14474267.107009888
5314,13141.875,14476849.601507187
5315,13145.62890625,14480594.489574432
5316,13133.28515625,14484055.656194687
5317,13124.17578125,14488138.179063797
5318,13121.390625,14491734.70401764
5319,13135.90234375,14495373.32892418
5320,13124.0,14499061.63239479
5321,13140.09765625,14502991.33682251
5322,13118.89453125,14506687.973976135
5323,13132.359375,14510345.52192688
5324,13134.04296875,14514200.291156769
5325,13139.37890625,14517804.7747612
5326,13124.18359375,14521410.679340363
5327,13157.67578125,14525255.828380585
5328,13152.87890625,14529012.307405472
5329,13139.515625,14532713.846206665
5330,13131.515625,14536320.234537125
5331,13135.78515625,14540166.085004807
5332,13131.2109375,14543845.660686493
5333,13136.3515625,14547542.396783829
5334,13148.1171875,14550117.110967636
5335,13143.5390625,14553290.16494751
5336,13150.05078125,14555882.322311401
5337,13146.64453125,14558613.379716873
5338,13173.19921875,14561221.410512924
5339,13162.94921875,14564479.840278625
5340,13164.26171875,14568161.678314209
5341,13159.03515625,14571847.208023071
5342,13158.59375,14575517.254829407
5343,13154.6015625,14579242.227554321
5344,13152.4921875,14582902.977466583
5345,13157.16796875,14586675.466060638
5346,13145.84765625,14589350.494623184
5347,13145.82421875,14592065.508127213
5348,13150.9921875,14595738.925218582
5349,13169.484375,14599409.471273422
5350,13156.8828125,14602347.008228302
5351,13141.33984375,14605244.631528854
5352,13123.26953125,14608985.488414764
5353,13109.14453125,14612648.164272308
5354,13109.4921875,14616360.971689224
5355,13112.40234375,14619128.516197205
5356,13122.609375,14621838.275671005
5357,13129.546875,14625540.18855095
5358,13136.68359375,14629266.608953476
5359,13127.91796875,14632999.446630478
5360,13130.40234375,14636834.226369858
5361,13120.9921875,14640508.522033691
5362,13115.96484375,14643274.04308319
5363,13110.81640625,14645927.740097046
5364,13104.33984375,14649620.576620102
5365,13107.28515625,14652683.334112167
5366,13125.859375,14655253.799438477
5367,13121.453125,14659069.242238998
5368,13121.2421875,14662766.481161118
5369,13125.859375,14666462.33868599
5370,13148.6015625,14670265.87319374
5371,13137.953125,14673905.332326889
5372,13139.27734375,14676941.799402237
5373,13146.90234375,14679470.096588135
5374,13143.57421875,14683148.21767807
5375,13128.4375,14685939.625263214
5376,13138.9609375,14688710.77823639
5377,13137.0234375,14692505.263090134
5378,13144.7890625,14696278.815984726
5379,13137.30078125,14699306.25462532
5380,13149.57421875,14701941.821575165
5381,13151.76953125,14705693.52388382
5382,13148.22265625,14709618.953943253
5383,13127.69921875,14712447.99375534
5384,13121.59375,14715011.26742363
5385,13138.046875,14719001.30534172
5386,13143.36328125,14722761.296987534
5387,13152.17578125,14726267.455101013
5388,13151.4609375,14729263.604402542
5389,13174.90625,14732134.021759033
5390,13170.96875,14735915.9283638
5391,13169.28125,14739702.526569366
5392,13188.5078125,14743521.235704422
5393,13191.6328125,14747247.229337692
5394,13242.04296875,14750443.132162094
5395,13241.48828125,14752971.315383911
5396,13151.46484375,14755664.75391388
5397,13086.796875,14758285.315036774
5398,13089.2109375,14762098.843097687
5399,13103.66015625,14764967.173576355
5400,13097.3515625,14767882.941484451
5401,13087.171875,14770797.3549366
5402,13090.8984375,14773386.682748795
5403,13102.42578125,14776140.409946442
5404,13110.48828125,14778860.409975052
5405,13106.90625,14782985.293865204
5406,13096.10546875,14786754.372119904
5407,13103.83203125,14789633.760929108
5408,13098.8359375,14792163.296461105
5409,13101.41015625,14795991.936922073
5410,13112.99609375,14798637.24398613
5411,13122.0546875,14801699.326992035
5412,13099.98046875,14805604.270219803
5413,13136.55078125,14809280.471086502
5414,13153.546875,14811801.711082458
5415,13186.32421875,14814932.934761047
5416,13156.86328125,14817714.235305786
5417,13156.81640625,14820406.393766403
5418,13179.90234375,14822994.529485703
5419,13174.5078125,14826857.405424118
5420,13186.625,14830646.065711975
5421,13168.91796875,14834428.23767662
5422,13191.6953125,14838131.47354126
5423,13205.74609375,14840760.451555252
5424,13192.18359375,14843309.510231018
5425,13172.71875,14846039.300441742
5426,13194.46875,14849832.489490509
5427,13188.35546875,14852908.617973328
5428,13191.16015625,14855450.387954712
5429,13184.1953125,14859457.219600677
5430,13188.4609375,14862207.216501236
5431,13175.08203125,14865140.269994736
5432,13181.828125,14867961.34185791
5433,13200.4765625,14870766.345500946
5434,13195.87109375,14873448.481798172
5435,13192.57421875,14876089.42246437
5436,13195.96484375,14880130.751132965
5437,13189.4765625,14883916.26739502
5438,13198.8671875,14886657.475948334
5439,13201.2421875,14889823.240280151
5440,13196.55078125,14893334.319114685
5441,13175.515625,14895928.191184998
5442,13204.1328125,14898684.239149094
5443,13206.2734375,14902920.674324036
5444,13196.29296875,14906704.944372177
5445,13197.2890625,14910449.85461235
5446,13211.47265625,14914208.268165588
5447,13197.45703125,14918135.791778564
5448,13183.3828125,14921913.23876381
5449,13183.328125,14925684.30185318
5450,13180.734375,14929235.391378403
5451,13188.734375,14931797.650814056
5452,13202.15625,14934812.16430664
5453,13178.1640625,14937329.154491425
5454,13192.42578125,14940406.31890297
5455,13199.6484375,14943034.59763527
5456,13206.28515625,14946823.444843292
5457,13202.296875,14950625.329494476
5458,13210.234375,14954161.462306976
5459,13196.3359375,14956763.432979584
5460,13232.4140625,14959648.195266724
5461,13227.75390625,14963779.821872711
5462,13186.91796875,14967794.857740402
5463,13020.66015625,14970947.450637817
5464,13006.58203125,14973682.502746582
5465,13019.3515625,14977434.498548508
5466,13010.6953125,14981190.49835205
5467,13027.76953125,14984647.340774536
5468,13005.19140625,14987638.418197632
5469,13021.5390625,14990845.363616943
5470,13031.4765625,14993645.118713379
5471,13017.85546875,14996274.227619171
5472,13019.26171875,15000152.238607407
5473,13011.9375,15003928.505420685
5474,13015.2421875,15007882.495880127
5475,13033.0234375,15010444.098472595
5476,13028.7265625,15013163.776159286
5477,13045.78515625,15015807.780981064
5478,13020.63671875,15019676.328897476
5479,13033.8203125,15022454.764127731
5480,13045.359375,15025066.0738945
5481,13039.4609375,15027600.758314133
5482,13031.984375,15031260.379314423
5483,13011.50390625,15034345.215082169
5484,13031.0078125,15037098.542928696
5485,13040.4296875,15040375.542163849
5486,13045.7265625,15042905.69782257
5487,13044.4296875,15045581.330060959
5488,13031.66015625,15048199.398040771
5489,13049.44921875,15050788.125276566
5490,13032.1171875,15053926.620960236
5491,13026.57421875,15056495.524406433
5492,13048.89453125,15060479.226589203
5493,13027.66796875,15063496.937513351
5494,13037.54296875,15066037.409067154
5495,13038.9296875,15068799.290657043
5496,13029.55859375,15071431.239843369
5497,13038.5078125,15073954.879760742
5498,13026.765625,15077085.454940796
5499,13031.55078125,15079604.073762894
5500,13037.34375,15082743.257761002
5501,13033.0859375,15085298.188209534
5502,13075.640625,15089292.28425026
5503,13082.41015625,15092727.239370346
5504,13076.4609375,15095257.5070858
5505,13070.921875,15099028.733968735
5506,13054.66015625,15102812.117099762
5507,13071.21875,15106750.439882278
5508,13066.84375,15110576.02930069
5509,13068.5546875,15113115.820884705
5510,13064.81640625,15115716.394424438
5511,13074.27734375,15118358.804702759
5512,13093.21484375,15122231.513023376
5513,13086.8515625,15126065.951108932
5514,13085.3828125,15129525.249958038
5515,13080.1640625,15133640.721797943
5516,13084.9375,15137460.751056671
5517,13094.35546875,15141387.485742569
5518,13107.6015625,15144529.25825119
5519,13082.9296875,15147142.956495285
5520,13083.99609375,15149715.49296379
5521,13115.30078125,15152547.218561172
5522,13093.39453125,15156709.275960922
5523,13123.08984375,15160225.367546082
5524,13105.2890625,15164368.365764618
5525,13128.71484375,15168388.238430023
5526,13101.609375,15172428.15041542
5527,13114.25390625,15176296.045780182
5528,13127.4375,15180232.299566269
5529,13109.21875,15183032.356739044
5530,13122.703125,15185925.22406578
5531,13121.44921875,15189845.49498558
5532,13112.6015625,15193965.548992157
5533,13105.8515625,15197858.162879944
5534,13094.9140625,15200856.898546219
5535,13100.0859375,15203560.235738754
5536,13126.4765625,15206593.524694443
5537,13114.37109375,15209360.9893322
5538,13134.95703125,15212767.717599869
5539,13146.97265625,15215313.794612885
5540,13160.03125,15219126.491069794
5541,13166.046875,15223029.663801193
5542,13160.35546875,15226859.57145691
5543,13152.6953125,15230630.246400833
5544,13196.08203125,15234798.317670822
5545,13172.53515625,15237568.470478058
5546,13171.49609375,15240499.269723892
5547,13158.3671875,15244634.410142899
5548,13161.1484375,15248444.473266602
5549,13176.49609375,15252321.103096008
5550,13167.23046875,15256186.542510986
5551,13189.4140625,15260082.687616348
5552,13197.63671875,15263031.248569489
5553,13170.2421875,15266220.398902893
5554,13180.05078125,15269050.390958786
5555,13209.47265625,15271707.217693329
5556,13032.765625,15275917.356491089
5557,13063.453125,15279905.13586998
5558,13070.28125,15283772.43566513
5559,13056.765625,15286427.541017532
5560,13064.53515625,15289863.150119781
5561,13071.28515625,15292625.77342987
5562,13060.39453125,15295577.159881592
5563,13054.46484375,15298775.499105453
5564,13045.37109375,15301656.716823578
5565,13064.41796875,15304753.286838531
5566,13043.39453125,15307397.146224976
5567,13075.671875,15311324.600458145
5568,13065.53515625,15314610.605955124
5569,13080.14453125,15317192.263841629
5570,13053.6484375,15321147.79829979
5571,13070.08984375,15323782.064437866
5572,13059.96875,15326543.465614319
5573,13045.61328125,15329103.814601898
5574,13071.65625,15331628.75676155
5575,13052.4296875,15334538.408756256
5576,13057.109375,15338453.89699936
5577,13070.484375,15342691.360473633
5578,13087.6875,15345317.405223846
5579,13083.73046875,15347854.621171951
5580,13060.09375,15350656.737565994
5581,13076.05078125,15354328.255176544
5582,13063.4375,15358434.368371964
5583,13064.1171875,15361303.231477737
5584,13063.01953125,15363883.735179901
5585,13045.67578125,15367444.219827652
5586,13029.12109375,15370043.50399971
5587,13015.31640625,15372601.305484772
5588,13029.9375,15375517.815828323
5589,13029.2578125,15379683.13407898
5590,13027.16015625,15383522.37200737
5591,13018.65625,15387471.511125565
5592,12999.82421875,15391285.710811615
5593,12975.0078125,15395106.894731522
5594,12976.83203125,15398143.352270126
5595,12953.70703125,15401260.709524155
5596,12956.109375,15404057.438850403
5597,12982.8828125,15406643.74780655
5598,12949.1015625,15410842.2935009
5599,12944.92578125,15414751.583099365
5600,12930.2578125,15418642.55309105
5601,12941.6875,15421569.046020508
5602,12936.875,15424411.638259888
5603,12933.875,15427232.331514359
5604,12949.546875,15430267.402887344
5605,12939.87890625,15433239.403009415
5606,12937.34765625,15436339.979171753
5607,12910.5859375,15440204.227685928
5608,12892.76171875,15442831.246614456
5609,12886.5078125,15445542.373418808
5610,12875.40234375,15448102.489948273
5611,12852.05859375,15451774.057865143
5612,12849.0390625,15455694.409370422
5613,12848.41015625,15459597.687482834
5614,12851.48046875,15462649.44076538
5615,12849.20703125,15465452.861785889
5616,12864.47265625,15469318.54057312
5617,12891.02734375,15473287.039756775
5618,12897.50390625,15477123.538255692
5619,12839.9140625,15479776.436328888
5620,12854.19921875,15482858.122348785
5621,12857.08984375,15486644.216775894
5622,12880.984375,15490519.240140915
5623,12876.41015625,15494349.566459656
5624,12902.0234375,15497939.2619133
5625,12856.48046875,15502229.204893112
5626,12868.9921875,15506105.970144272
5627,12867.0546875,15508651.003360748
5628,12883.5703125,15511872.55358696
5629,12834.4765625,15514445.605278015
5630,12856.05078125,15517405.878782272
5631,12864.0625,15521523.024320602
5632,12855.30078125,15524468.448638916
5633,12869.30078125,15527292.301654816
5634,12877.8984375,15529853.618144989
5635,12872.51953125,15533093.383789062
5636,12864.98046875,15537065.41800499
5637,12877.15234375,15540981.633424759
5638,12886.69921875,15544062.065124512
5639,12855.90625,15547058.313369751
5640,12882.85546875,15549628.271341324
5641,12897.3203125,15552963.428735733
5642,12881.0,15555781.198740005
5643,12902.77734375,15558912.369012833
5644,12905.671875,15562209.950447083
5645,12913.53125,15564812.198400497
5646,12901.1328125,15568854.133367538
5647,12925.4765625,15571636.800765991
5648,12915.88671875,15574446.34962082
5649,12922.6640625,15576970.252037048
5650,12909.26171875,15580748.55685234
5651,12914.390625,15583443.305015564
5652,12923.68359375,15586526.772737503
5653,12895.5078125,15589363.095283508
5654,12918.26171875,15592637.57967949
5655,12895.8046875,15595186.129808426
5656,12914.7109375,15597736.359834671
5657,12925.0625,15600545.227050781
5658,12927.74609375,15603333.180189133
5659,12916.40625,15606518.497228622
5660,12916.203125,15610500.136852264
5661,12940.51171875,15614541.661977768
5662,12924.32421875,15617843.309402466
5663,12954.17578125,15620436.423063278
5664,12941.3203125,15624337.917089462
5665,12978.9375,15628381.707668304
5666,12990.70703125,15630935.491800308
5667,12997.05078125,15634349.793672562
5668,13000.7578125,15637151.17430687
5669,13020.14453125,15640444.815158844
5670,13039.109375,15643775.063991547
5671,13058.95703125,15646408.178567886
5672,13077.5625,15650499.7549057
5673,13068.98828125,15653592.661380768
5674,13075.875,15656539.331197739
5675,13094.22265625,15659136.334896088
5676,13100.328125,15661738.317012787
5677,13091.8125,15664587.51130104
5678,13091.203125,15668599.255084991
5679,13099.55078125,15672293.279647827
5680,13098.109375,15674955.241203308
5681,13109.5859375,15678040.295362473
5682,13082.69921875,15680671.2038517
5683,13109.48828125,15683246.337890625
5684,13115.375,15685979.244470596
5685,13102.86328125,15688640.29765129
5686,13115.6796875,15692521.46935463
5687,13116.0078125,15695306.190252304
5688,13122.13671875,15698759.259223938
5689,13163.234375,15702012.327194214
5690,13166.36328125,15704838.373661041
5691,13174.13671875,15707407.53364563
5692,13189.52734375,15710309.706687927
5693,13217.23828125,15712826.19524002
5694,13205.40625,15716844.326257706
5695,13214.21875,15720972.470521927
5696,13284.453125,15724983.859300613
5697,13144.38671875,15727558.550357819
5698,13126.609375,15731145.701169968
5699,13129.37109375,15735156.500339508
5700,13093.15625,15739141.602993011
5701,13100.83984375,15741760.038137436
5702,13112.21484375,15744459.586381912
5703,13103.4375,15747326.984405518
5704,13099.734375,15751317.229270935
5705,13097.44921875,15755360.236167908
5706,13116.90234375,15758297.213554382
5707,13100.2578125,15761432.261943817
5708,13100.3046875,15764491.496801376
5709,13130.55859375,15767608.31451416
5710,13121.46875,15771620.20945549
5711,13142.21875,15774971.61602974
5712,13144.578125,15777699.473142624
5713,13157.359375,15780403.299570084
5714,13147.27734375,15783840.884447098
5715,13159.25390625,15786577.395915985
5716,13179.39453125,15789490.305900574
5717,13171.82421875,15793867.425441742
5718,13170.29296875,15796635.100603104
5719,13176.34375,15799916.711091995
5720,13178.19921875,15804139.95051384
5721,13167.453125,15807086.660146713
5722,13193.96875,15809730.897665024
5723,13183.97265625,15812280.977487564
5724,13187.18359375,15815227.138757706
5725,13202.9296875,15817933.361530304
5726,13190.93359375,15820646.072864532
5727,13187.09765625,15823452.759742737
5728,13187.2890625,15826559.410572052
5729,13186.19140625,15829164.26062584
5730,13168.3515625,15832659.522771835
5731,13191.984375,15835294.202566147
5732,13166.3515625,15838414.191961288
5733,13185.86328125,15841553.240060806
5734,13184.65234375,15844155.227184296
5735,13164.87109375,15846888.197898865
5736,13188.56640625,15850974.388599396
5737,13191.46484375,15854594.173669815
5738,13191.09765625,15857169.428348541
5739,13167.796875,15860749.305725098
5740,13174.48828125,15863354.522705078
5741,13171.0546875,15867448.80247116
5742,13171.5859375,15870165.884494781
5743,13189.14453125,15872786.86285019
5744,13163.984375,15875647.287607193
5745,13183.48828125,15879816.474199295
5746,13193.76171875,15883441.40625
5747,13182.48828125,15887309.198379517
5748,13178.32421875,15890134.615659714
5749,13175.16015625,15893484.70211029
5750,13172.97265625,15896067.771434784
5751,13179.09765625,15899073.784351349
5752,13160.03515625,15902160.264968872
5753,13168.6640625,15904717.197418213
5754,13183.42578125,15907251.468658447
5755,13186.453125,15910457.25107193
5756,13162.1171875,15913035.072088242
5757,13161.00390625,15916733.562469482
5758,13171.21875,15920363.49606514
5759,13168.95703125,15922994.690179825
5760,13155.51953125,15926080.2693367
5761,13164.578125,15929098.202705383
5762,13156.84375,15931974.194049835
5763,13158.7578125,15934771.426439285
5764,13162.3359375,15937449.338912964
5765,13162.015625,15941450.179815292
5766,13178.99609375,15944297.22905159
5767,13190.0390625,15946830.415725708
5768,13182.9296875,15949715.442180634
5769,13166.2890625,15953789.196968079
5770,13168.01953125,15957869.302511215
5771,13172.15234375,15960541.326284409
5772,13183.34765625,15963210.010290146
5773,13170.14453125,15966107.507228851
5774,13158.5078125,15970215.231895447
5775,13210.7109375,15973276.262283325
5776,13057.23046875,15976620.1004982
5777,13061.046875,15979610.306978226
5778,13052.2578125,15982927.242517471
5779,13055.3046875,15985629.150867462
5780,13028.73046875,15988921.231269836
5781,13050.62890625,15991977.449417114
5782,13039.19921875,15995325.896024704
5783,13052.73046875,15999156.20803833
5784,13039.30859375,16001671.270608902
5785,13054.7578125,16005602.412700653
5786,13041.80859375,16008397.099494934
5787,13056.3046875,16011125.383377075
5788,13033.0390625,16013955.766677856
5789,13052.01171875,16016588.931560516
5790,13037.82421875,16019410.917282104
5791,13060.046875,16022553.5364151
5792,13058.05078125,16026111.24253273
5793,13067.265625,16028689.78023529
5794,13061.8515625,16031244.453668594
5795,13065.89453125,16034556.406736374
5796,13063.5078125,16038088.35196495
5797,13049.48046875,16040939.738035202
5798,13047.6796875,16043513.23056221
5799,13026.8359375,16046111.63854599
5800,13053.21875,16049611.909627914
5801,13041.91796875,16052369.323015213
5802,13045.828125,16055060.90760231
5803,13047.41796875,16057852.289438248
5804,13041.62890625,16062083.953380585
5805,13060.796875,16065554.530382156
5806,13079.19921875,16068429.40211296
5807,13070.98828125,16072609.826564789
5808,13080.0703125,16076638.857364655
5809,13057.78515625,16079471.158504486
5810,13057.6640625,16083169.689655304
5811,13059.6640625,16085745.90420723
5812,13080.734375,16089408.207893372
5813,13065.78125,16092243.410110474
5814,13058.9453125,16094936.35058403
5815,13055.6328125,16097756.677150726
5816,13074.6796875,16101752.829313278
5817,13085.4921875,16105247.477531433
5818,13084.15234375,16108240.28801918
5819,13063.671875,16112500.349283218
5820,13084.9140625,16115428.183078766
5821,13085.63671875,16118231.23908043
5822,13077.5546875,16121030.40766716
5823,13107.03125,16123730.188131332
5824,13153.96484375,16126270.205020905
5825,13174.99609375,16128871.497154236
5826,13141.07421875,16131390.122413635
5827,13090.625,16133918.684720993
5828,13089.1484375,16136980.131864548
5829,13066.10546875,16139922.943592072
5830,13062.7421875,16144319.358825684
5831,13058.3125,16148601.722478867
5832,13060.0546875,16151253.287553787
5833,13067.16796875,16154900.886774063
5834,13049.21875,16158639.808416367
5835,13076.8515625,16161405.962467194
5836,13044.625,16165116.978645325
5837,13065.1640625,16167715.71469307
5838,13078.62109375,16170350.599050522
5839,13080.74609375,16174260.237932205
5840,13065.90625,16176855.43847084
5841,13059.91015625,16179781.44454956
5842,13075.44140625,16182672.906637192
5843,13078.36328125,16186920.473098755
5844,13094.29296875,16191164.244890213
5845,13073.80078125,16193959.866762161
5846,13072.421875,16196882.339477539
5847,13083.0,16199820.075750351
5848,13073.66796875,16202590.237617493
5849,13078.16015625,16205562.309503555
5850,13085.6953125,16208289.186239243
5851,13096.2734375,16212690.17982483
5852,13099.8828125,16215410.384893417
5853,13101.62890625,16217968.351840973
5854,13095.10546875,16221402.998209
5855,13081.6328125,16223991.705179214
5856,13097.30078125,16226541.351556778
5857,13081.2421875,16229769.13022995
5858,13103.61328125,16232470.277547836
5859,13094.15625,16236408.54883194
5860,13100.77734375,16239053.307056427
5861,13092.109375,16242690.519094467
5862,13108.703125,16245260.499238968
5863,13096.35546875,16247949.758768082
5864,13114.07421875,16251428.282499313
5865,13093.31640625,16254114.208698273
5866,13093.83203125,16256759.308576584
5867,13095.03515625,16259536.747694016
5868,13086.19921875,16262179.225444794
5869,13067.62109375,16264751.169204712
5870,13064.67578125,16267331.581115723
5871,13051.83984375,16270553.414583206
5872,13069.8828125,16273959.347248077
5873,13058.23046875,16276577.61144638
5874,13053.96484375,16279246.196269989
5875,13041.34765625,16281952.288389206
5876,13053.96484375,16284701.405525208
5877,13054.65234375,16287573.157310486
5878,13055.93359375,16291855.485916138
5879,13052.4453125,16295660.052537918
5880,13049.03125,16298194.188594818
5881,13070.76953125,16300824.699878693
5882,13042.98046875,16303819.798707962
5883,13047.48828125,16306483.348369598
5884,13047.8203125,16309206.157684326
5885,13037.0,16311854.1162014
5886,13034.77734375,16314406.995296478
5887,13072.83984375,16317487.175941467
5888,13084.32421875,16320073.203325272
5889,13068.25390625,16322613.174915314
5890,13069.5625,16325168.565273285
5891,13072.2421875,16327779.671669006
5892,13059.8515625,16331198.137044907
5893,13067.36328125,16333980.625867844
5894,13057.91015625,16336967.293024063
5895,13067.66015625,16339848.230600357
5896,13073.96875,16342480.482816696
5897,13037.3671875,16345566.761255264
5898,13065.51171875,16348347.331762314
5899,13058.828125,16351157.174348831
5900,13055.39453125,16354256.914138794
5901,13058.45703125,16356943.007946014
5902,13055.8359375,16359778.217077255
5903,13080.72265625,16363625.325918198
5904,13073.73828125,16368089.247465134
5905,13059.6640625,16370688.08221817
5906,13069.38671875,16373224.822998047
5907,13071.171875,16375859.275817871
5908,13081.7890625,16378965.631008148
5909,13069.8046875,16381888.916015625
5910,13059.08984375,16385543.229818344
5911,13058.26171875,16388468.259096146
5912,13065.49609375,16391018.079996109
5913,13086.3359375,16394290.209293365
5914,13072.7578125,16396889.290094376
5915,13094.6015625,16401051.337718964
5916,13088.62890625,16405424.33667183
5917,13068.7421875,16410018.13364029
5918,13096.98046875,16412546.496868134
5919,13098.28125,16415504.361391068
5920,13099.453125,16418456.39705658
5921,13068.4140625,16422992.118358612
5922,13104.58984375,16425698.2254982
5923,13087.91796875,16428317.682981491
5924,13068.5859375,16430946.215391159
5925,13073.28515625,16434025.14243126
5926,13066.02734375,16436731.20212555
5927,13082.66796875,16439257.34257698
5928,13060.80859375,16442370.41091919
